Date	State	Account length	Area code	International plan	Voice mail plan	Number vmail messages	Total day minutes	Total day calls	Total day charge	Total eve minutes	Total eve calls	Total eve charge	Total night minutes	Total night calls	Total night charge	Total intl minutes	Total intl calls	Total intl charge	Customer service calls	Churn	Total Call Duration	Total Call Charge
12/15/17	NV	129	415	No	No	0	150	98	25.5	232.4	101	19.75	261.2	123	11.75	12.5	6	3.38	1	FALSE	322	57
12/16/17	MA	67	415	No	Yes	34	161.7	114	27.49	207.6	115	17.65	205.7	114	9.26	9.2	4	2.48	0	FALSE	343	54.4
12/17/17	MI	37	415	No	No	0	191.4	116	32.54	167.4	99	14.23	216.5	112	9.74	14	5	3.78	3	FALSE	327	56.51
12/18/17	KY	64	415	Yes	No	0	146.7	83	24.94	148.3	91	12.61	238.6	69	10.74	12.5	3	3.38	3	FALSE	243	48.29
12/19/17	WV	173	510	No	No	0	109.4	103	18.6	101.3	111	8.61	167.3	106	7.53	7.8	7	2.11	1	FALSE	320	34.74
12/20/17	KY	135	510	No	No	0	144.1	115	24.5	249.8	68	21.23	211.4	82	9.51	13.6	3	3.67	1	FALSE	265	55.24
12/21/17	NJ	75	415	No	Yes	42	248.9	93	42.31	170.8	108	14.52	104.5	91	4.7	11.2	8	3.02	1	FALSE	292	61.53
12/22/17	ME	88	415	No	No	0	85.7	112	14.57	221.6	70	18.84	190.6	75	8.58	11.6	3	3.13	4	TRUE	257	41.99
12/23/17	TX	112	415	No	No	0	214.8	112	36.52	209.7	104	17.82	164.4	97	7.4	9.4	5	2.54	3	FALSE	313	61.74
12/24/17	MN	113	408	No	No	0	158.9	137	27.01	242.8	109	20.64	247.8	97	11.15	6.5	4	1.76	0	FALSE	343	58.8
12/25/17	VA	121	510	No	Yes	28	110	94	18.7	141.5	76	12.03	237.3	87	10.68	6.4	3	1.73	2	FALSE	257	41.41
12/26/17	DC	70	415	No	No	0	152.8	145	25.98	183.6	102	15.61	151.8	75	6.83	10.5	2	2.84	1	FALSE	322	48.42
12/27/17	MD	90	415	No	No	0	145.6	103	24.75	197.1	137	16.75	294.5	83	13.25	10.5	4	2.84	0	FALSE	323	54.75
12/28/17	RI	39	408	No	No	0	93.3	83	15.86	199.6	114	16.97	206.2	104	9.28	6.5	4	1.76	0	FALSE	301	42.11
12/29/17	MA	142	408	No	No	0	216.8	134	36.86	187.8	106	15.96	138.1	108	6.21	8.3	2	2.24	0	FALSE	348	59.03
12/30/17	MD	176	408	No	No	0	201.9	101	34.32	154.7	78	13.15	164.4	79	7.4	9	2	2.43	1	FALSE	258	54.87
12/31/17	NM	105	408	No	No	0	146.4	81	24.89	225.1	80	19.13	230.1	117	10.35	8.5	2	2.3	1	FALSE	278	54.37
01/01/18	MN	57	415	No	No	0	272.7	74	46.36	224.9	85	19.12	178.2	104	8.02	10.5	3	2.84	2	TRUE	263	73.5
01/02/18	MI	110	510	No	No	0	18.9	92	3.21	258.4	81	21.96	109.6	74	4.93	14.8	4	4	1	FALSE	247	30.1
01/03/18	AZ	88	415	No	No	0	172.8	81	29.38	193.4	90	16.44	89.6	107	4.03	12.8	5	3.46	2	FALSE	278	49.85
01/04/18	AL	95	408	No	No	0	190.2	119	32.33	157.1	70	13.35	181.5	120	8.17	14	6	3.78	0	FALSE	309	53.85
01/05/18	MI	147	415	No	No	0	130.6	83	22.2	208.1	144	17.69	204.6	72	9.21	15.6	3	4.21	3	FALSE	299	49.1
01/06/18	SC	101	415	No	No	0	158.4	92	26.93	188	117	15.98	219.7	125	9.89	13.5	4	3.65	4	TRUE	334	52.8
01/07/18	MS	115	415	No	No	0	166.5	111	28.31	236.2	98	20.08	205.6	92	9.25	15.6	2	4.21	1	FALSE	301	57.64
01/08/18	MS	103	415	No	No	0	129.3	103	21.98	202.8	89	17.24	233	126	10.49	12.9	2	3.48	2	FALSE	318	49.71
01/09/18	CA	82	415	No	No	0	199.3	112	33.88	193.4	120	16.44	254.4	117	11.45	7	10	1.89	0	FALSE	349	61.77
01/10/18	MD	141	415	No	No	0	185.1	126	31.47	233	98	19.81	152.2	106	6.85	9.1	7	2.46	0	FALSE	330	58.13
01/11/18	ND	149	408	No	No	0	175.4	80	29.82	197.4	127	16.78	188.2	102	8.47	9.7	2	2.62	2	FALSE	309	55.07
01/12/18	IL	131	510	No	No	0	263.4	123	44.78	151.9	74	12.91	218.5	101	9.83	10.7	2	2.89	2	FALSE	298	67.52
01/13/18	SD	119	510	No	No	0	94.2	108	16.01	264.1	100	22.45	203.7	79	9.17	7.3	3	1.97	1	FALSE	287	47.63
01/14/18	AL	112	510	No	No	0	189.4	83	32.2	219	89	18.62	168	116	7.56	7.1	8	1.92	3	FALSE	288	58.38
01/15/18	NV	116	510	No	Yes	35	118	103	20.06	167.2	106	14.21	205.7	102	9.26	11.8	2	3.19	2	FALSE	311	43.53
01/16/18	LA	94	415	No	No	0	212.1	98	36.06	189.4	89	16.1	352.2	95	15.85	8.4	5	2.27	3	FALSE	282	68.01
01/17/18	VA	90	408	No	No	0	222	93	37.74	187	103	15.9	282.3	124	12.7	12.4	6	3.35	2	FALSE	320	66.34
01/18/18	DE	114	415	No	Yes	31	222.8	98	37.88	180.5	105	15.34	151.3	101	6.81	13	4	3.51	0	FALSE	304	60.03
01/19/18	CT	63	408	No	Yes	25	190	137	32.3	116.6	76	9.91	141.5	110	6.37	12.2	2	3.29	1	FALSE	323	48.58
01/20/18	CO	130	408	No	No	0	271.8	129	46.21	237.2	128	20.16	210.1	91	9.45	8.7	2	2.35	4	TRUE	348	75.82
01/21/18	MA	122	408	No	Yes	29	195.4	83	33.22	268.2	93	22.8	168	95	7.56	8.4	6	2.27	3	FALSE	271	63.58
01/22/18	OR	166	510	No	No	0	199.6	93	33.93	214.3	99	18.22	196.8	110	8.86	7.2	5	1.94	3	FALSE	302	61.01
01/23/18	WA	62	415	No	No	0	100	98	17	173.5	95	14.75	218	122	9.81	10.1	4	2.73	0	FALSE	315	41.56
01/24/18	SC	78	415	No	Yes	21	160.6	85	27.3	223.1	79	18.96	124	92	5.58	9.5	1	2.57	2	FALSE	256	51.84
01/25/18	IN	148	415	No	Yes	26	158.7	91	26.98	160.5	127	13.64	218.3	88	9.82	9.9	3	2.67	1	FALSE	306	50.44
01/26/18	MD	154	510	No	No	0	154.5	122	26.27	214.2	71	18.21	178	105	8.01	12	2	3.24	3	TRUE	298	52.49
01/27/18	NV	110	408	No	Yes	34	192.3	114	32.69	129.3	114	10.99	136.3	102	6.13	6.3	12	1.7	1	FALSE	330	49.81
01/28/18	TX	75	415	No	No	0	305.1	106	51.87	188	115	15.98	235.4	116	10.59	8.5	5	2.3	0	TRUE	337	78.44
01/29/18	ND	84	408	No	Yes	38	193	106	32.81	153.6	106	13.06	260.4	87	11.72	7.4	5	2	2	FALSE	299	57.59
01/30/18	WV	113	510	No	No	0	72.5	88	12.33	204	112	17.34	117.9	118	5.31	6.6	3	1.78	1	FALSE	318	34.98
01/31/18	CO	181	510	No	Yes	40	105.2	61	17.88	341.3	79	29.01	165.7	97	7.46	6.3	3	1.7	2	FALSE	237	54.35
02/01/18	TX	51	415	No	No	0	180.5	88	30.69	134.7	102	11.45	170.7	97	7.68	10	3	2.7	2	FALSE	287	49.82
02/02/18	FL	102	408	No	Yes	29	214.7	86	36.5	314.3	109	26.72	280.2	110	12.61	14.3	2	3.86	0	FALSE	305	75.83
02/03/18	AL	107	408	No	No	0	86.8	95	14.76	108.1	85	9.19	204.3	87	9.19	13.2	3	3.56	1	FALSE	267	33.14
02/04/18	WV	88	510	No	No	0	131.5	99	22.36	174.8	128	14.86	184.2	83	8.29	7.9	2	2.13	5	TRUE	310	45.51
02/05/18	MI	82	415	No	No	0	135.4	102	23.02	237.1	122	20.15	118.3	91	5.32	17.5	4	4.73	0	FALSE	315	48.49
02/06/18	NY	204	415	No	No	0	174.3	85	29.63	254.1	95	21.6	176.4	96	7.94	5.9	3	1.59	6	FALSE	276	59.17
02/07/18	MS	130	510	No	No	0	203.9	63	34.66	191.8	93	16.3	132.5	125	5.96	12.1	4	3.27	3	FALSE	281	56.92
02/08/18	MO	174	510	No	No	0	235.5	108	40.04	142.3	143	12.1	316.7	131	14.25	12.5	5	3.38	0	FALSE	382	66.39
02/09/18	AR	129	415	No	No	0	157	113	26.69	256.9	97	21.84	185.5	126	8.35	12.1	2	3.27	2	FALSE	336	56.88
02/10/18	MS	190	415	Yes	No	0	111.9	55	19.02	223	124	18.96	243.2	81	10.94	10	7	2.7	3	FALSE	260	48.92
02/11/18	NY	54	510	Yes	No	0	236.3	91	40.17	152.8	130	12.99	160.3	98	7.21	11.2	8	3.02	3	FALSE	319	60.37
02/12/18	SD	78	408	No	No	0	163.6	88	27.81	283.4	93	24.09	262.1	108	11.79	8.6	9	2.32	0	FALSE	289	63.69
02/13/18	AK	100	415	No	Yes	29	213.6	127	36.31	175.9	82	14.95	207.2	100	9.32	8.9	3	2.4	1	FALSE	309	60.58
02/14/18	WV	70	510	No	Yes	30	143.4	72	24.38	170	92	14.45	127.9	68	5.76	9.4	4	2.54	3	FALSE	232	44.59
02/15/18	SC	111	510	No	No	0	78.3	119	13.31	198.2	94	16.85	248.5	94	11.18	12.1	4	3.27	1	FALSE	307	41.34
02/16/18	VA	117	408	No	No	0	97.1	98	16.51	228	131	19.38	240	111	10.8	10.6	3	2.86	1	FALSE	340	46.69
02/17/18	MS	68	415	No	No	0	94.1	93	16	147.6	80	12.55	213.5	85	9.61	10.1	2	2.73	0	FALSE	258	38.16
02/18/18	SD	27	510	No	No	0	226.3	95	38.47	274.3	109	23.32	242.7	119	10.92	8.2	3	2.21	2	TRUE	323	72.71
02/19/18	MN	91	415	No	No	0	133.8	61	22.75	158.8	96	13.5	189.6	92	8.53	10.5	2	2.84	1	FALSE	249	44.78
02/20/18	AL	181	415	No	Yes	27	190.3	93	32.35	249	127	21.17	215.7	82	9.71	10.6	4	2.86	1	FALSE	302	63.23
02/21/18	CO	118	415	No	Yes	36	294.9	106	50.13	165.7	115	14.08	189.2	63	8.51	9.8	5	2.65	3	FALSE	284	72.72
02/22/18	ME	112	415	No	No	0	185.4	114	31.52	191.4	119	16.27	144	78	6.48	10	11	2.7	2	FALSE	311	54.27
02/23/18	GA	93	415	No	No	0	179.5	121	30.52	191.9	131	16.31	165.5	125	7.45	12	4	3.24	0	FALSE	377	54.28
02/24/18	AZ	102	408	No	No	0	158	94	26.86	207.9	100	17.67	190.4	120	8.57	10.1	10	2.73	0	FALSE	314	53.1
02/25/18	MA	93	415	No	No	0	173	131	29.41	190.4	108	16.18	290	66	13.05	10.4	2	2.81	0	FALSE	305	58.64
02/26/18	AZ	107	415	No	Yes	32	134.2	101	22.81	211.9	145	18.01	167.6	138	7.54	8.2	5	2.21	1	FALSE	384	48.36
02/27/18	IN	100	415	No	Yes	32	125.2	123	21.28	230.9	101	19.63	192	106	8.64	12.6	9	3.4	3	FALSE	330	49.55
02/28/18	DE	115	415	No	No	0	195.9	111	33.3	227	108	19.3	313.2	113	14.09	13.2	1	3.56	2	FALSE	332	66.69
03/01/18	WI	63	510	No	Yes	13	214.2	61	36.41	181.2	88	15.4	174	68	7.83	10.3	2	2.78	0	FALSE	217	59.64
03/02/18	ME	57	415	No	No	0	221.1	101	37.59	236.7	65	20.12	252.3	137	11.35	9.5	1	2.57	0	FALSE	303	69.06
03/03/18	DC	119	408	No	Yes	26	132	100	22.44	173.3	121	14.73	203.5	108	9.16	11.6	5	3.13	1	FALSE	329	46.33
03/04/18	GA	73	408	No	No	0	157.6	92	26.79	198.3	87	16.86	364.9	106	16.42	9.1	4	2.46	1	FALSE	285	60.07
03/05/18	HI	98	408	No	Yes	30	110.3	71	18.75	182.4	108	15.5	183.8	88	8.27	11	8	2.97	2	FALSE	267	42.52
03/06/18	VA	139	415	Yes	No	0	161.5	121	27.46	192.9	137	16.4	168.3	96	7.57	11.2	13	3.02	0	FALSE	354	51.43
03/07/18	NY	31	408	No	Yes	28	171.8	116	29.21	240.7	125	20.46	245.5	80	11.05	10.6	7	2.86	1	FALSE	321	60.72
03/08/18	PA	129	510	No	Yes	32	211	99	35.87	155.1	89	13.18	234.8	96	10.57	11.4	5	3.08	1	FALSE	284	59.62
03/09/18	AR	115	415	No	No	0	139.3	89	23.68	192.3	95	16.35	151	75	6.8	9.3	3	2.51	7	TRUE	259	46.83
03/10/18	HI	108	415	No	No	0	291.6	99	49.57	221.1	93	18.79	229.2	110	10.31	14	9	3.78	2	TRUE	302	78.67
03/11/18	DE	139	408	No	No	0	139	110	23.63	132.9	93	11.3	272	120	12.24	12.1	1	3.27	0	FALSE	323	47.17
03/12/18	WV	102	408	No	No	0	234.8	125	39.92	199.2	99	16.93	163.2	88	7.34	10	1	2.7	4	FALSE	312	64.19
03/13/18	OK	149	408	No	No	0	187.6	83	31.89	201.4	81	17.12	264.2	79	11.89	8.8	1	2.38	1	FALSE	243	60.9
03/14/18	OR	113	415	No	No	0	159.8	143	27.17	210.1	93	17.86	175.1	86	7.88	13.1	7	3.54	2	FALSE	322	52.91
03/15/18	ND	131	408	No	Yes	33	177.1	100	30.11	194	85	16.49	253.4	124	11.4	5.2	5	1.4	1	FALSE	309	58
03/16/18	MO	83	408	No	No	0	117.9	101	20.04	160.4	92	13.63	235.3	150	10.59	11.4	10	3.08	0	FALSE	343	44.26
03/17/18	AR	96	415	No	Yes	21	247.6	95	42.09	256.3	150	21.79	158.6	72	7.14	10.8	6	2.92	2	FALSE	317	71.02
03/18/18	GA	98	408	No	No	0	169.9	77	28.88	138.3	155	11.76	142.6	105	6.42	8.5	7	2.3	1	FALSE	337	47.06
03/19/18	TN	3	415	No	No	0	185	120	31.45	203.7	129	17.31	170.5	89	7.67	14.1	3	3.81	3	FALSE	338	56.43
03/20/18	MA	77	408	No	Yes	17	204.9	84	34.83	201	102	17.09	219.7	97	9.89	11.3	5	3.05	0	FALSE	283	61.81
03/21/18	ND	75	408	No	Yes	24	225.5	119	38.34	182	108	15.47	270.9	106	12.19	9.4	2	2.54	3	FALSE	333	66
03/22/18	IA	40	510	No	No	0	169.7	115	28.85	141.4	123	12.02	253	115	11.39	10.5	3	2.84	4	TRUE	353	52.26
03/23/18	NJ	108	415	No	No	0	239.3	102	40.68	223.4	127	18.99	251.4	104	11.31	10.6	6	2.86	0	FALSE	333	70.98
03/24/18	MT	100	415	No	No	0	113.3	96	19.26	197.9	89	16.82	284.5	93	12.8	11.7	2	3.16	4	TRUE	278	48.88
03/25/18	AL	16	415	No	No	0	161.9	100	27.52	230.1	138	19.56	148.8	78	6.7	10.2	11	2.75	3	FALSE	316	53.78
03/26/18	NY	115	510	No	Yes	16	133.3	110	22.66	185.7	111	15.78	161.5	113	7.27	5.6	4	1.51	2	FALSE	334	45.71
03/27/18	PA	108	510	No	Yes	25	170.7	88	29.02	109.9	113	9.34	165.7	99	7.46	8.7	1	2.35	3	FALSE	300	45.82
03/28/18	VT	107	510	No	No	0	189.7	76	32.25	156.1	65	13.27	244	91	10.98	8.3	3	2.24	5	FALSE	232	56.5
03/29/18	NC	161	415	No	No	0	322.3	100	54.79	230.4	135	19.58	241.5	104	10.87	7.8	5	2.11	2	TRUE	339	85.24
03/30/18	CT	147	415	No	No	0	124.4	74	21.15	320.9	78	27.28	157.2	126	7.07	10.4	4	2.81	2	FALSE	278	55.5
03/31/18	MO	107	415	No	No	0	146.9	94	24.97	114.3	111	9.72	114.5	97	5.15	11.4	5	3.08	3	FALSE	302	39.84
04/01/18	WV	120	510	No	No	0	192.6	123	32.74	206.4	105	17.54	283.2	93	12.74	10.8	3	2.92	1	FALSE	321	63.02
04/02/18	NJ	107	408	No	Yes	36	96.3	83	16.37	179.6	91	15.27	166.3	121	7.48	10.3	2	2.78	1	FALSE	295	39.12
04/03/18	AK	58	510	No	No	0	131.9	96	22.42	167.6	107	14.25	205.9	106	9.27	14.7	5	3.97	3	FALSE	309	45.94
04/04/18	LA	91	408	No	No	0	147.2	121	25.02	175.2	87	14.89	136.3	80	6.13	13.3	3	3.59	2	FALSE	288	46.04
04/05/18	AL	13	415	No	No	0	143.1	139	24.33	239.6	88	20.37	221.7	123	9.98	7.1	5	1.92	2	FALSE	350	54.68
04/06/18	IN	104	408	No	No	0	280.4	127	47.67	179.4	79	15.25	150.6	77	6.78	15.2	6	4.1	5	FALSE	283	69.7
04/07/18	MA	93	415	No	Yes	31	237.2	85	40.32	213.1	100	18.11	192.7	87	8.67	10.7	4	2.89	1	FALSE	272	67.1
04/08/18	DE	95	510	No	No	0	184.2	95	31.31	181.6	101	15.44	143.4	113	6.45	12.8	4	3.46	2	FALSE	309	53.2
04/09/18	SC	104	415	No	No	0	109.1	141	18.55	187.1	140	15.9	216.6	100	9.75	10	4	2.7	3	FALSE	381	44.2
04/10/18	NH	35	408	No	No	0	138.1	115	23.48	158.2	82	13.45	215.7	118	9.71	10.3	2	2.78	5	TRUE	315	46.64
04/11/18	LA	62	415	No	No	0	186.8	94	31.76	207.6	92	17.65	195	98	8.78	8.8	4	2.38	3	FALSE	284	58.19
04/12/18	MS	143	510	No	No	0	155.4	112	26.42	290.9	92	24.73	228.4	91	10.28	13.9	5	3.75	1	FALSE	295	61.43
04/13/18	NM	62	415	No	No	0	245.3	91	41.7	122.9	130	10.45	228.4	102	10.28	8.5	4	2.3	4	FALSE	323	62.43
04/14/18	WA	60	415	Yes	No	0	205.9	97	35	277.4	117	23.58	202	139	9.09	11	2	2.97	0	TRUE	353	67.67
04/15/18	SC	41	510	No	No	0	207.2	138	35.22	214.1	83	18.2	193	105	8.69	11.9	4	3.21	1	FALSE	326	62.11
04/16/18	MT	34	415	No	Yes	14	151.5	100	25.76	248.7	126	21.14	199.8	120	8.99	10.7	5	2.89	2	FALSE	346	55.89
04/17/18	ME	56	408	No	No	0	221.9	112	37.72	278.2	122	23.65	288.1	85	12.96	7.1	5	1.92	0	TRUE	319	74.33
04/18/18	NM	183	415	No	No	0	190	100	32.3	246.6	78	20.96	304.2	107	13.69	9.5	4	2.57	1	FALSE	285	66.95
04/19/18	AZ	94	415	No	No	0	220.8	111	37.54	156.2	67	13.28	187.9	89	8.46	10.5	4	2.84	2	FALSE	267	59.28
04/20/18	CT	73	415	No	Yes	47	173.7	117	29.53	204	114	17.34	174.6	94	7.86	6.3	3	1.7	2	FALSE	325	54.73
04/21/18	IL	123	408	No	No	0	114.8	94	19.52	150	104	12.75	268.6	119	12.09	9.6	4	2.59	2	FALSE	317	44.36
04/22/18	IN	64	408	No	No	0	113.8	97	19.35	192.3	97	16.35	214.9	89	9.67	10.4	1	2.81	3	FALSE	283	45.37
04/23/18	AR	127	415	Yes	No	0	143.2	60	24.34	179.5	159	15.26	171.8	122	7.73	6.2	4	1.67	4	TRUE	341	47.33
04/24/18	RI	33	415	No	No	0	184.4	111	31.35	203.8	110	17.32	237.4	100	10.68	9.3	5	2.51	3	FALSE	321	59.35
04/25/18	ND	27	415	No	No	0	227.4	67	38.66	248	115	21.08	61.4	109	2.76	7.8	6	2.11	1	FALSE	291	62.5
04/26/18	NH	123	408	No	No	0	224	99	38.08	210.7	80	17.91	231.9	75	10.44	2.1	5	0.57	0	FALSE	254	66.43
04/27/18	NV	148	510	No	No	0	216.2	95	36.75	185.7	105	15.78	300	143	13.5	10	5	2.7	2	FALSE	343	66.03
04/28/18	UT	81	415	No	No	0	129.9	121	22.08	230.1	105	19.56	140.5	123	6.32	13.3	3	3.59	0	FALSE	349	47.96
04/29/18	NC	122	510	No	Yes	30	230.1	108	39.12	287.6	76	24.45	177.1	85	7.97	6.9	3	1.86	2	FALSE	269	71.54
04/30/18	MI	52	415	No	No	0	204.4	97	34.75	273.2	128	23.22	179.6	118	8.08	11	5	2.97	1	FALSE	343	66.05
05/01/18	WI	91	408	No	Yes	44	216.6	101	36.82	173.1	98	14.71	242.1	95	10.89	9.1	3	2.46	1	FALSE	294	62.42
05/02/18	AR	54	415	No	No	0	247.5	85	42.08	225.4	93	19.16	244.3	132	10.99	10.2	2	2.75	2	TRUE	310	72.23
05/03/18	NH	152	510	No	No	0	228.1	93	38.78	136.4	106	11.59	197.3	107	8.88	9	2	2.43	1	FALSE	306	59.25
05/04/18	TX	201	415	No	No	0	225.9	110	38.4	299.1	86	25.42	251.3	81	11.31	11.2	4	3.02	1	TRUE	277	75.13
05/05/18	ID	78	415	No	No	0	103.5	115	17.6	117.9	102	10.02	201	94	9.05	12	3	3.24	4	TRUE	311	36.67
05/06/18	CT	67	415	No	No	0	115.5	70	19.64	252.2	143	21.44	208.9	91	9.4	7.5	6	2.03	0	FALSE	304	50.48
05/07/18	NH	100	408	No	No	0	218.8	125	37.2	148.3	102	12.61	277.8	97	12.5	9.7	6	2.62	1	FALSE	324	62.31
05/08/18	WY	41	510	No	No	0	223.8	67	38.05	244.8	74	20.81	223.8	156	10.07	12.3	5	3.32	3	FALSE	297	68.93
05/09/18	OR	133	415	No	No	0	143.8	71	24.45	184	131	15.64	275.5	132	12.4	12.9	4	3.48	3	FALSE	334	52.49
05/10/18	SC	36	408	No	Yes	43	29.9	123	5.08	129.1	117	10.97	325.9	105	14.67	8.6	6	2.32	2	FALSE	345	30.72
05/11/18	MD	51	510	No	Yes	28	276.7	121	47.04	203.7	99	17.31	246.2	88	11.08	8.3	3	2.24	0	FALSE	308	75.43
05/12/18	NY	122	415	No	No	0	141.4	128	24.04	146.4	70	12.44	123	75	5.54	8.1	4	2.19	0	FALSE	273	42.02
05/13/18	NM	84	408	No	Yes	41	153.9	102	26.16	140.7	117	11.96	217.7	101	9.8	12.8	5	3.46	1	FALSE	320	47.92
05/14/18	LA	91	415	No	No	0	190.5	128	32.39	205.5	103	17.47	130.7	63	5.88	13.8	5	3.73	0	FALSE	294	55.74
05/15/18	UT	110	408	No	No	0	192.6	102	32.74	178.9	118	15.21	214.6	74	9.66	9.4	4	2.54	1	FALSE	294	57.61
05/16/18	AL	91	408	Yes	No	0	151.8	115	25.81	103.6	116	8.81	156.3	86	7.03	12.2	4	3.29	1	FALSE	317	41.65
05/17/18	DE	121	408	No	No	0	215.6	74	36.65	192.9	98	16.4	144	103	6.48	10.1	4	2.73	5	FALSE	275	59.53
05/18/18	WV	109	415	No	No	0	180	100	30.6	229	103	19.47	139.4	105	6.27	7.8	8	2.11	3	FALSE	308	56.34
05/19/18	KY	95	510	No	No	0	157.3	116	26.74	197.5	77	16.79	128.2	111	5.77	8.4	4	2.27	2	FALSE	304	49.3
05/20/18	NC	72	415	No	No	0	196.5	88	33.41	158.6	129	13.48	269.3	118	12.12	6.8	3	1.84	0	FALSE	335	59.01
05/21/18	WV	73	415	No	No	0	240.3	130	40.85	162.5	83	13.81	231.9	136	10.44	11.9	3	3.21	0	FALSE	349	65.1
05/22/18	AZ	108	415	No	No	0	193.3	126	32.86	154.7	85	13.15	174.8	98	7.87	9.4	6	2.54	3	FALSE	309	53.88
05/23/18	WV	58	408	No	Yes	39	211.9	40	36.02	274.4	76	23.32	210.5	139	9.47	5.4	4	1.46	1	FALSE	255	68.81
05/24/18	ND	148	415	Yes	No	0	218.7	111	37.18	155.6	133	13.23	277.4	62	12.48	8.2	5	2.21	1	FALSE	306	62.89
05/25/18	WA	76	510	Yes	No	0	246.8	110	41.96	206.3	63	17.54	208.4	123	9.38	13.2	5	3.56	0	TRUE	296	68.88
05/26/18	ID	103	415	No	No	0	174.7	151	29.7	148	56	12.58	168.2	109	7.57	15.8	3	4.27	6	TRUE	316	49.85
05/27/18	CT	87	415	No	No	0	240	83	40.8	134.1	106	11.4	189.1	84	8.51	9.3	2	2.51	0	TRUE	273	60.71
05/28/18	OK	35	510	No	Yes	37	181.2	76	30.8	177.6	98	15.1	228	136	10.26	5	3	1.35	2	FALSE	310	56.16
05/29/18	IA	88	415	No	No	0	113.7	67	19.33	165.1	127	14.03	141.5	142	6.37	10.8	3	2.92	1	FALSE	336	39.73
05/30/18	NE	67	415	No	Yes	41	174.7	86	29.7	160.6	93	13.65	155.3	108	6.99	13.4	1	3.62	0	FALSE	287	50.34
05/31/18	ID	77	510	No	Yes	29	211.1	89	35.89	223.5	97	19	148.4	106	6.68	9.7	9	2.62	2	FALSE	292	61.57
06/01/18	OR	124	510	No	No	0	169.3	108	28.78	178.6	91	15.18	242.3	82	10.9	12.2	3	3.29	1	FALSE	281	54.86
06/02/18	SD	30	415	No	No	0	247.4	107	42.06	175.9	76	14.95	287.4	90	12.93	11.3	2	3.05	0	FALSE	273	69.94
06/03/18	DE	53	415	No	Yes	32	131.2	63	22.3	227.4	125	19.33	178.9	105	8.05	12.8	2	3.46	2	FALSE	293	49.68
06/04/18	WA	152	510	No	No	0	161.4	84	27.44	163.6	88	13.91	153.2	121	6.89	11.8	5	3.19	1	FALSE	293	48.24
06/05/18	CT	100	510	Yes	No	0	107.2	98	18.22	86.8	122	7.38	156.2	117	7.03	9.7	4	2.62	1	FALSE	337	32.63
06/06/18	MN	59	408	No	Yes	32	211.9	120	36.02	202.9	136	17.25	213.5	95	9.61	8.8	5	2.38	1	FALSE	351	62.88
06/07/18	WA	143	510	No	No	0	160.4	120	27.27	285.9	104	24.3	182.5	85	8.21	6.9	4	1.86	3	FALSE	309	59.78
06/08/18	PA	142	510	No	Yes	40	230.7	101	39.22	256.8	88	21.83	263.9	92	11.88	6.4	3	1.73	1	FALSE	281	72.93
06/09/18	ID	105	408	No	No	0	232.6	96	39.54	253.4	117	21.54	154	101	6.93	10.5	9	2.84	1	FALSE	314	68.01
06/10/18	MS	111	408	No	No	0	294.7	90	50.1	294.6	72	25.04	260.1	121	11.7	10.8	3	2.92	1	TRUE	283	86.84
06/11/18	WA	143	510	No	No	0	133.4	107	22.68	223.9	117	19.03	180.4	85	8.12	10.2	13	2.75	1	FALSE	309	49.83
06/12/18	DC	93	408	No	Yes	22	306.2	123	52.05	189.7	83	16.12	240.3	107	10.81	11.7	2	3.16	0	FALSE	313	78.98
06/13/18	KY	79	415	No	No	0	236.8	135	40.26	186.4	87	15.84	126.9	112	5.71	10.4	5	2.81	2	FALSE	334	61.81
06/14/18	OH	68	415	Yes	Yes	24	125.7	92	21.37	275.9	98	23.45	214.5	108	9.65	14.2	6	3.83	3	TRUE	298	54.47
06/15/18	TN	93	510	Yes	No	0	168.4	114	28.63	276	127	23.46	196.2	48	8.83	11.4	3	3.08	1	FALSE	289	60.92
06/16/18	ID	103	415	No	No	0	70.9	134	12.05	134.5	112	11.43	168.8	164	7.6	12	6	3.24	2	FALSE	410	31.08
06/17/18	WV	144	510	No	Yes	38	105	86	17.85	121.8	123	10.35	221.5	122	9.97	3.7	4	1	0	FALSE	331	38.17
06/18/18	WI	93	415	No	No	0	152.1	141	25.86	215.5	107	18.32	262.4	111	11.81	12	7	3.24	1	FALSE	359	55.99
06/19/18	OK	149	510	Yes	No	0	180.9	79	30.75	194.9	83	16.57	197.8	109	8.9	8.8	9	2.38	3	FALSE	271	56.22
06/20/18	WV	23	510	No	Yes	31	156.6	84	26.62	161.5	96	13.73	294.6	107	13.26	9.4	6	2.54	1	FALSE	287	53.61
06/21/18	SD	221	510	No	Yes	24	180.5	85	30.69	224.1	92	19.05	205.7	103	9.26	2.4	3	0.65	0	FALSE	280	59
06/22/18	KS	164	510	No	Yes	30	238.8	100	40.6	230	121	19.55	206.3	66	9.28	13.2	8	3.56	1	FALSE	287	69.43
06/23/18	NC	104	415	No	Yes	18	182.1	66	30.96	213.6	65	18.16	193	108	8.69	13.4	9	3.62	2	FALSE	239	57.81
06/24/18	NY	150	415	No	Yes	35	139.6	72	23.73	332.8	170	28.29	213.8	105	9.62	8.8	2	2.38	2	FALSE	347	61.64
06/25/18	WI	184	408	No	Yes	12	200.3	76	34.05	253.6	105	21.56	149.3	93	6.72	10.2	5	2.75	0	FALSE	274	62.33
